"","Crop","Plot","Range","Unique.ID","Lentil","Wheat","Rep_gen","Facet","Combo","Rep_combo","Type","Col","Row","Block","BlockRow","BlockCol","Name","ENV","Planting.Date..date.","HD","HT","MAT","LD","YLD","Y.ADJ","TWT","KWT","PRO","Notes"
"121","Wheat",2271,10,"2271-CW1","CL1","CW1",109,"CW1","CL1-CW1",2,"Check",10,45,26,6,5,"AAC Schrader","Hunter2025","16-May-25",58,90,107,4,2565,7001,79.1,52.6,16,""
"122","Wheat",2411,11,"2411-CW1","CL3","CW1",110,"CW1","CL3-CW1",2,"Check",11,50,33,2,1,"AAC Schrader","Hunter2025","16-May-25",56,96,105,1,2702,7376,79.7,50.1,16,""
"123","Wheat",1162,19,"1162-CW1","CL1","CW1",111,"CW1","CL1-CW1",1,"Check",19,7,4,6,4,"AAC Schrader","Hunter2025","16-May-25",56,84,106,1,2412,6584,78.6,52,16.1,""
"124","Wheat",1395,26,"1395-CW1","CL3","CW1",112,"CW1","CL3-CW1",1,"Check",26,15,12,5,1,"AAC Schrader","Hunter2025","16-May-25",56,89,106,1,2398,6547,78.3,52.2,16.1,""
"125","Wheat",1462,19,"1462-CW1","CL1","CW1",113,"CW1","CL1-CW1",1,"Check",19,17,10,7,4,"AAC Schrader","Hunter2025","16-May-25",56,81,104,1,2145,5855,78.5,49.7,16.1,""
"126","Wheat",1552,12,"1552-CW1","CL1","CW1",114,"CW1","CL1-CW1",1,"Check",12,21,15,1,2,"AAC Schrader","Hunter2025","16-May-25",58,109,106,1,2963,8088,79.6,52,16.1,""
"127","Wheat",1851,11,"1851-CW1","CL1","CW1",115,"CW1","CL1-CW1",1,"Check",11,31,21,2,1,"AAC Schrader","Hunter2025","16-May-25",57,90,104,1,2394,6535,78.3,50.8,16.1,""
"128","Wheat",1898,3,"1898-CW1","CL1","CW1",116,"CW1","CL1-CW1",1,"Check",3,32,19,3,3,"AAC Schrader","Hunter2025","16-May-25",56,82,104,1,2389,6521,78.6,51.6,16.1,""
"129","Wheat",2241,21,"2241-CW1","CL2","CW1",117,"CW1","CL2-CW1",2,"Check",21,44,29,5,1,"AAC Schrader","Hunter2025","16-May-25",56,88,106,1,1942,5301,78,51.2,16.1,""
"130","Wheat",2471,11,"2471-CW1","CL1","CW1",118,"CW1","CL1-CW1",2,"Check",11,52,33,4,1,"AAC Schrader","Hunter2025","16-May-25",56,84,105,1,2182,5958,78.7,50.8,16.1,""
"131","Wheat",2498,23,"2498-CW1","CL2","CW1",119,"CW1","CL2-CW1",2,"Check",23,53,35,5,3,"AAC Schrader","Hunter2025","16-May-25",56,90,106,1,2413,6588,78.5,51,16.1,""
"132","Wheat",3418,23,"3418-CW1","CL3","CW1",13,"CW1","CL3-CW1",1,"Check",23,9,5,8,3,"AAC Schrader","Clavet2025","8-May-25",61,100,107,3,2538,6928,79.4,49.4,16.1,""
"133","Wheat",3430,11,"3430-CW1","CL2","CW1",14,"CW1","CL2-CW1",1,"Check",11,9,3,8,1,"AAC Schrader","Clavet2025","8-May-25",60,95,107,1,2428,6628,79.9,50.4,16.1,""
"134","Wheat",5054,27,"5054-CW1","CL1","CW1",15,"CW1","CL1-CW1",2,"Check",27,66,42,8,2,"AAC Schrader","Clavet2025","8-May-25",61,97,110,3,2989,8161,80.6,51,16.1,""
"135","Wheat",5360,21,"5360-CW1","CL3","CW1",16,"CW1","CL3-CW1",2,"Check",21,76,47,9,1,"AAC Schrader","Clavet2025","8-May-25",60,100,109,3,3001,8193,80,52,16.1,""
"136","Wheat",1361,1,"1361-CW1","CL1","CW1",120,"CW1","CL1-CW1",1,"Check",1,14,7,4,1,"AAC Schrader","Hunter2025","16-May-25",57,91,104,1,2474,6753,79.1,51,16.2,""
"137","Wheat",1473,8,"1473-CW1","CL1","CW1",121,"CW1","CL1-CW1",1,"Check",8,17,8,7,3,"AAC Schrader","Hunter2025","16-May-25",55,90,106,1,2534,6917,78.9,52,16.2,""
"138","Wheat",1668,8,"1668-CW1","CL2","CW1",122,"CW1","CL2-CW1",1,"Check",8,25,14,5,3,"AAC Schrader","Hunter2025","16-May-25",57,91,107,1,2002,6857,78.9,53.8,16.2,""
"139","Wheat",2179,19,"2179-CW1","CL3","CW1",123,"CW1","CL3-CW1",2,"Check",19,42,28,3,4,"AAC Schrader","Hunter2025","16-May-25",56,93,105,1,2090,5705,77.9,50,16.2,""
"140","Wheat",2334,7,"2334-CW1","CL3","CW1",124,"CW1","CL3-CW1",2,"Check",7,47,26,8,2,"AAC Schrader","Hunter2025","16-May-25",56,80,103,1,1981,5408,77.4,49,16.2,""
"141","Wheat",2448,13,"2448-CW1","CL2","CW1",125,"CW1","CL2-CW1",2,"Check",13,51,33,3,3,"AAC Schrader","Hunter2025","16-May-25",56,87,104,1,1905,5200,77.9,51.1,16.2,""
"142","Wheat",3130,10,"3130-CW1","CL1","CW1",126,"CW1","CL1-CW1",2,"Check",10,75,44,8,5,"AAC Schrader","Hunter2025","16-May-25",56,89,104,4,2339,6386,78.5,50.7,16.2,""
"143","Wheat",5220,20,"5220-CW1","CL3","CW1",17,"CW1","CL3-CW1",2,"Check",20,71,46,4,5,"AAC Schrader","Clavet2025","8-May-25",60,85,107,3,2413,6586,79.9,49.2,16.2,""
"144","Wheat",5365,16,"5365-CW1","CL2","CW1",18,"CW1","CL2-CW1",2,"Check",16,76,46,9,1,"AAC Schrader","Clavet2025","8-May-25",60,97,109,3,2885,7876,80.6,51.6,16.2,""
"145","Wheat",1304,4,"1304-CW1","CL2","CW1",127,"CW1","CL2-CW1",1,"Check",4,12,7,2,4,"AAC Schrader","Hunter2025","16-May-25",56,83,105,1,2009,5486,78.8,53.6,16.3,""
"146","Wheat",1439,19,"1439-CW1","CL3","CW1",128,"CW1","CL3-CW1",1,"Check",19,16,10,6,4,"AAC Schrader","Hunter2025","16-May-25",56,90,104,1,2520,6881,79.1,50.8,16.3,""
"147","Wheat",1958,3,"1958-CW1","CL2","CW1",129,"CW1","CL2-CW1",1,"Check",3,34,19,5,3,"AAC Schrader","Hunter2025","16-May-25",57,79,105,1,2391,6528,78.3,50.1,16.3,""
"148","Wheat",2062,19,"2062-CW1","CL2","CW1",130,"CW1","CL2-CW1",1,"Check",19,38,22,9,4,"AAC Schrader","Hunter2025","16-May-25",56,83,105,1,2325,6348,78.7,51.8,16.3,""
"149","Wheat",2229,9,"2229-CW1","CL2","CW1",131,"CW1","CL2-CW1",2,"Check",9,44,26,5,4,"AAC Schrader","Hunter2025","16-May-25",56,84,105,1,2343,6397,78.2,52.1,16.3,""
"150","Wheat",3093,28,"3093-CW1","CL2","CW1",132,"CW1","CL2-CW1",2,"Check",28,74,48,7,3,"AAC Schrader","Hunter2025","16-May-25",56,78,106,1,1995,5446,78.8,50,16.3,""
"151","Wheat",3179,2,"3179-CW1","CL3","CW1",133,"CW1","CL3-CW1",2,"Check",2,76,43,9,2,"AAC Schrader","Hunter2025","16-May-25",56,80,105,1,2100,5734,78.6,50.9,16.3,""
"152","Wheat",3717,24,"3717-CW1","CL3","CW1",19,"CW1","CL3-CW1",1,"Check",24,19,11,9,4,"AAC Schrader","Clavet2025","8-May-25",61,96,107,3,2743,7487,79.5,48.9,16.3,""
"153","Wheat",5063,18,"5063-CW1","CL2","CW1",20,"CW1","CL2-CW1",2,"Check",18,66,40,8,3,"AAC Schrader","Clavet2025","8-May-25",60,95,109,1,2621,7156,79.8,50.4,16.3,""
"154","Wheat",1342,19,"1342-CW1","CL2","CW1",134,"CW1","CL2-CW1",1,"Check",19,13,10,3,4,"AAC Schrader","Hunter2025","16-May-25",56,79,105,1,2108,5755,78.2,53.4,16.4,""
"155","Wheat",3295,26,"3295-CW1","CL1","CW1",21,"CW1","CL1-CW1",1,"Check",26,5,6,4,1,"AAC Schrader","Clavet2025","8-May-25",59,93,107,1,2553,6971,79.1,51.2,16.4,""
"156","Wheat",3721,20,"3721-CW1","CL3","CW1",22,"CW1","CL3-CW1",1,"Check",20,19,10,9,5,"AAC Schrader","Clavet2025","8-May-25",59,96,107,1,2645,7220,79.9,50,16.4,""
"157","Wheat",3770,30,"3770-CW1","CL3","CW1",23,"CW1","CL3-CW1",1,"Check",30,21,18,1,5,"AAC Schrader","Clavet2025","8-May-25",61,96,109,3,2678,7310,80.1,50.8,16.4,""
"158","Wheat",4066,26,"4066-CW1","CL3","CW1",24,"CW1","CL3-CW1",1,"Check",26,31,24,2,1,"AAC Schrader","Clavet2025","8-May-25",60,90,108,3,2440,6662,79.7,49,16.4,""
"159","Wheat",3340,20,"3340-CW1","CL1","CW1",25,"CW1","CL1-CW1",1,"Check",20,6,4,5,5,"AAC Schrader","Clavet2025","8-May-25",58,86,106,1,1920,5241,79.2,49,16.5,""
"160","Wheat",4010,30,"4010-CW1","CL2","CW1",26,"CW1","CL2-CW1",1,"Check",30,29,18,9,5,"AAC Schrader","Clavet2025","8-May-25",60,100,107,1,2245,6129,79.6,52.5,16.5,""
"161","Wheat",4519,22,"4519-CW1","CL3","CW1",27,"CW1","CL3-CW1",2,"Check",22,47,29,8,2,"AAC Schrader","Clavet2025","8-May-25",61,87,108,3,2258,6165,78.9,52.2,16.5,""
"162","Wheat",4549,10,"4549-CW1","CL3","CW1",28,"CW1","CL3-CW1",2,"Check",10,48,26,9,5,"AAC Schrader","Clavet2025","8-May-25",59,90,107,1,2663,7271,79.3,50.1,16.5,""
"163","Wheat",5032,12,"5032-CW1","CL2","CW1",29,"CW1","CL2-CW1",2,"Check",12,65,39,7,2,"AAC Schrader","Clavet2025","8-May-25",59,91,109,4,2827,7718,80,52.5,16.5,""
"164","Wheat",5059,22,"5059-CW1","CL3","CW1",30,"CW1","CL3-CW1",2,"Check",22,66,41,8,2,"AAC Schrader","Clavet2025","8-May-25",60,90,109,1,2250,6142,79.6,49.2,16.5,""
"165","Wheat",5118,23,"5118-CW1","CL1","CW1",31,"CW1","CL1-CW1",2,"Check",23,68,47,1,3,"AAC Schrader","Clavet2025","8-May-25",60,102,111,1,2689,7342,80.1,50.1,16.5,""
"166","Wheat",5303,18,"5303-CW1","CL1","CW1",32,"CW1","CL1-CW1",2,"Check",18,74,46,7,3,"AAC Schrader","Clavet2025","8-May-25",59,87,108,1,2784,7601,79.8,51.6,16.5,""
"167","Wheat",1178,3,"1178-CW1","CL2","CW1",135,"CW1","CL2-CW1",1,"Check",3,7,1,6,3,"AAC Schrader","Hunter2025","16-May-25",55,84,105,1,1807,4933,78.8,54,16.6,""
"168","Wheat",1571,30,"1571-CW1","CL1","CW1",136,"CW1","CL1-CW1",1,"Check",30,22,18,2,5,"AAC Schrader","Hunter2025","16-May-25",59,103,107,5,3204,8748,79.2,50.7,16.6,""
"169","Wheat",3424,17,"3424-CW1","CL3","CW1",33,"CW1","CL3-CW1",1,"Check",17,9,4,8,2,"AAC Schrader","Clavet2025","8-May-25",59,90,108,3,2285,6239,79.6,53,16.6,""
"170","Wheat",3492,9,"3492-CW1","CL2","CW1",34,"CW1","CL2-CW1",1,"Check",9,11,8,1,4,"AAC Schrader","Clavet2025","8-May-25",58,91,108,3,2932,8005,79.5,50.8,16.6,""
"171","Wheat",3956,25,"3956-CW1","CL1","CW1",35,"CW1","CL1-CW1",1,"Check",25,28,17,8,5,"AAC Schrader","Clavet2025","8-May-25",61,95,111,3,2691,7347,79.8,55,16.6,""
"172","Wheat",3962,19,"3962-CW1","CL1","CW1",36,"CW1","CL1-CW1",1,"Check",19,28,16,8,4,"AAC Schrader","Clavet2025","8-May-25",60,90,109,1,2146,5859,79.2,50.6,16.6,""
"173","Wheat",3965,16,"3965-CW1","CL2","CW1",37,"CW1","CL2-CW1",1,"Check",16,28,16,8,1,"AAC Schrader","Clavet2025","8-May-25",61,96,108,3,2755,7520,79.9,53,16.6,""
"174","Wheat",5155,15,"5155-CW1","CL3","CW1",38,"CW1","CL3-CW1",2,"Check",15,69,45,2,5,"AAC Schrader","Clavet2025","8-May-25",60,86,107,1,1652,4509,79,49.5,16.6,""
"175","Wheat",5270,10,"5270-CW1","CL2","CW1",39,"CW1","CL2-CW1",2,"Check",10,73,44,6,5,"AAC Schrader","Clavet2025","8-May-25",59,87,107,3,2390,6525,79.3,50.9,16.6,""
"176","Wheat",1829,12,"1829-CW1","CL2","CW1",137,"CW1","CL2-CW1",1,"Check",12,30,21,1,2,"AAC Schrader","Hunter2025","16-May-25",57,85,106,1,2384,6508,77.9,49,16.7,""
"177","Wheat",2142,19,"2142-CW1","CL2","CW1",138,"CW1","CL2-CW1",2,"Check",19,41,28,2,4,"AAC Schrader","Hunter2025","16-May-25",56,81,106,1,2150,5870,78.4,51.6,16.7,""
"178","Wheat",3206,6,"3206-CW1","CL1","CW1",40,"CW1","CL1-CW1",1,"Check",6,2,2,1,1,"AAC Schrader","Clavet2025","8-May-25",56,78,105,1,1993,5440,78.9,50.1,16.7,""
"179","Wheat",3388,8,"3388-CW1","CL2","CW1",41,"CW1","CL2-CW1",1,"Check",8,8,2,7,3,"AAC Schrader","Clavet2025","8-May-25",58,94,105,1,2406,6568,79.6,49.6,16.7,""
"180","Wheat",3809,9,"3809-CW1","CL1","CW1",42,"CW1","CL1-CW1",1,"Check",9,23,14,3,4,"AAC Schrader","Clavet2025","8-May-25",58,93,106,1,2577,7034,80,52.5,16.7,""
"181","Wheat",3836,25,"3836-CW1","CL3","CW1",43,"CW1","CL3-CW1",1,"Check",25,24,17,4,5,"AAC Schrader","Clavet2025","8-May-25",60,91,108,1,2391,6528,79.2,51.9,16.7,""
"182","Wheat",4064,24,"4064-CW1","CL2","CW1",44,"CW1","CL2-CW1",1,"Check",24,31,23,2,4,"AAC Schrader","Clavet2025","8-May-25",59,87,107,1,1932,5273,78.9,49.6,16.7,""
"183","Wheat",4506,26,"4506-CW1","CL3","CW1",45,"CW1","CL3-CW1",2,"Check",26,46,30,7,1,"AAC Schrader","Clavet2025","8-May-25",59,94,107,1,2527,6898,78.9,51.2,16.7,""
"184","Wheat",4885,16,"4885-CW1","CL3","CW1",46,"CW1","CL3-CW1",2,"Check",16,60,40,2,1,"AAC Schrader","Clavet2025","8-May-25",61,81,109,1,2002,5466,78.8,50.4,16.7,""
"185","Wheat",1565,25,"1565-CW1","CL3","CW1",139,"CW1","CL3-CW1",1,"Check",25,21,17,1,5,"AAC Schrader","Hunter2025","16-May-25",55,82,105,1,2027,5533,78,53.2,16.8,""
"186","Wheat",3530,30,"3530-CW1","CL1","CW1",47,"CW1","CL1-CW1",1,"Check",30,12,12,2,5,"AAC Schrader","Clavet2025","8-May-25",61,97,109,3,2744,7491,80.1,51.5,16.8,""
"187","Wheat",4166,6,"4166-CW1","CL2","CW1",48,"CW1","CL2-CW1",1,"Check",6,35,20,6,1,"AAC Schrader","Clavet2025","8-May-25",59,95,107,1,2649,7231,79.6,49.4,16.8,""
"188","Wheat",4649,12,"4649-CW1","CL3","CW1",49,"CW1","CL3-CW1",2,"Check",12,51,33,3,2,"AAC Schrader","Clavet2025","8-May-25",58,86,107,3,2286,6240,78.9,49.8,16.8,""
"189","Wheat",4970,10,"4970-CW1","CL1","CW1",50,"CW1","CL1-CW1",2,"Check",10,63,38,5,5,"AAC Schrader","Clavet2025","8-May-25",58,95,108,1,2718,7419,79.5,49.5,16.8,""
"190","Wheat",5114,27,"5114-CW1","CL3","CW1",51,"CW1","CL3-CW1",2,"Check",27,68,48,1,2,"AAC Schrader","Clavet2025","8-May-25",60,94,109,1,2517,6871,79.7,52.4,16.8,""
"191","Wheat",1781,1,"1781-CW1","CL1","CW1",140,"CW1","CL1-CW1",1,"Check",1,29,13,9,1,"AAC Schrader","Hunter2025","16-May-25",57,87,106,1,2132,5821,78.3,53.3,16.9,""
"192","Wheat",1801,21,"1801-CW1","CL1","CW1",141,"CW1","CL1-CW1",1,"Check",21,29,17,9,1,"AAC Schrader","Hunter2025","16-May-25",55,70,104,1,1804,4926,77.6,51,16.9,""
"193","Wheat",1858,18,"1858-CW1","CL1","CW1",142,"CW1","CL1-CW1",1,"Check",18,31,22,2,3,"AAC Schrader","Hunter2025","16-May-25",56,72,105,1,1759,4802,77.9,50.3,16.9,""
"194","Wheat",3312,9,"3312-CW1","CL3","CW1",52,"CW1","CL3-CW1",1,"Check",9,5,2,4,4,"AAC Schrader","Clavet2025","8-May-25",56,79,105,3,2220,6060,79.1,47.7,16.9,""
"195","Wheat",3477,24,"3477-CW1","CL1","CW1",53,"CW1","CL1-CW1",1,"Check",24,11,11,1,4,"AAC Schrader","Clavet2025","8-May-25",57,89,106,4,2005,5475,78.4,49.3,16.9,""
"196","Wheat",4004,24,"4004-CW1","CL2","CW1",54,"CW1","CL2-CW1",1,"Check",24,29,17,9,4,"AAC Schrader","Clavet2025","8-May-25",61,95,110,3,2581,7045,79.7,51.1,16.9,""
"197","Wheat",4139,22,"4139-CW1","CL3","CW1",55,"CW1","CL3-CW1",1,"Check",22,34,23,5,2,"AAC Schrader","Clavet2025","8-May-25",61,91,110,1,2637,7200,79.7,50.8,16.9,""
"198","Wheat",4627,27,"4627-CW1","CL1","CW1",56,"CW1","CL1-CW1",2,"Check",27,50,36,2,2,"AAC Schrader","Clavet2025","8-May-25",60,90,107,3,2252,6148,78.9,50.6,16.9,""
"199","Wheat",5012,9,"5012-CW1","CL2","CW1",57,"CW1","CL2-CW1",2,"Check",9,64,38,6,4,"AAC Schrader","Clavet2025","8-May-25",59,95,108,3,2774,7573,80,53.1,16.9,""
"200","Wheat",3271,11,"3271-CW1","CL3","CW1",58,"CW1","CL3-CW1",1,"Check",11,4,3,3,1,"AAC Schrader","Clavet2025","8-May-25",58,89,106,1,2179,5948,78.9,51.4,17,""
"201","Wheat",3360,21,"3360-CW1","CL1","CW1",59,"CW1","CL1-CW1",1,"Check",21,7,5,6,1,"AAC Schrader","Clavet2025","8-May-25",58,86,106,1,1953,5332,79,49.7,17,""
"202","Wheat",3663,18,"3663-CW1","CL1","CW1",60,"CW1","CL1-CW1",1,"Check",18,17,10,7,3,"AAC Schrader","Clavet2025","8-May-25",59,74,107,1,2650,7234,79.3,51.3,17,""
"203","Wheat",3971,10,"3971-CW1","CL2","CW1",61,"CW1","CL2-CW1",1,"Check",10,28,14,8,5,"AAC Schrader","Clavet2025","8-May-25",60,92,109,3,2490,6796,79.6,50.9,17,""
"204","Wheat",4157,4,"4157-CW1","CL2","CW1",62,"CW1","CL2-CW1",1,"Check",4,34,19,5,4,"AAC Schrader","Clavet2025","8-May-25",58,94,107,1,2831,7728,79,48.8,17,""
"205","Wheat",4324,24,"4324-CW1","CL1","CW1",63,"CW1","CL1-CW1",2,"Check",24,40,29,1,4,"AAC Schrader","Clavet2025","8-May-25",59,88,109,1,2524,6891,79.1,51.8,17,""
"206","Wheat",4579,22,"4579-CW1","CL3","CW1",64,"CW1","CL3-CW1",2,"Check",22,49,35,1,2,"AAC Schrader","Clavet2025","8-May-25",60,90,108,3,2423,6614,78.8,51.4,17,""
"207","Wheat",4740,20,"4740-CW1","CL3","CW1",65,"CW1","CL3-CW1",2,"Check",20,54,34,6,5,"AAC Schrader","Clavet2025","8-May-25",61,100,110,1,2682,7321,79.4,51.6,17,""
"208","Wheat",5033,13,"5033-CW1","CL3","CW1",66,"CW1","CL3-CW1",2,"Check",13,65,39,7,3,"AAC Schrader","Clavet2025","8-May-25",58,95,105,3,2342,6395,79.2,49.9,17,""
"209","Wheat",5320,1,"5320-CW1","CL1","CW1",67,"CW1","CL1-CW1",2,"Check",1,74,43,7,1,"AAC Schrader","Clavet2025","8-May-25",58,96,111,5,3992,10898,80.3,53.2,17,""
"210","Wheat",5368,13,"5368-CW1","CL2","CW1",68,"CW1","CL2-CW1",2,"Check",13,76,45,9,3,"AAC Schrader","Clavet2025","8-May-25",59,92,110,4,2738,7475,79.6,52.2,17,""
"211","Wheat",1641,20,"1641-CW1","CL1","CW1",143,"CW1","CL1-CW1",1,"Check",20,24,16,4,5,"AAC Schrader","Hunter2025","16-May-25",57,76,107,1,1570,5376,77.5,50,17.1,""
"212","Wheat",4586,15,"4586-CW1","CL1","CW1",69,"CW1","CL1-CW1",2,"Check",15,49,33,1,5,"AAC Schrader","Clavet2025","8-May-25",57,85,105,4,2315,6321,78.8,50.2,17.1,""
"213","Wheat",4678,18,"4678-CW1","CL1","CW1",70,"CW1","CL1-CW1",2,"Check",18,52,34,4,3,"AAC Schrader","Clavet2025","8-May-25",60,86,109,1,2559,6985,79.3,52.4,17.1,""
"214","Wheat",5083,3,"5083-CW1","CL3","CW1",71,"CW1","CL3-CW1",2,"Check",3,67,37,9,3,"AAC Schrader","Clavet2025","8-May-25",59,95,111,4,3013,8225,79.4,51.7,17.1,""
"215","Wheat",3489,12,"3489-CW1","CL2","CW1",72,"CW1","CL2-CW1",1,"Check",12,11,9,1,2,"AAC Schrader","Clavet2025","8-May-25",59,95,107,1,2048,5592,78.8,50.9,17.2,""
"216","Wheat",3676,5,"3676-CW1","CL2","CW1",73,"CW1","CL2-CW1",1,"Check",5,17,7,7,5,"AAC Schrader","Clavet2025","8-May-25",58,93,107,3,2536,6923,79.7,52.8,17.2,""
"217","Wheat",3788,13,"3788-CW1","CL2","CW1",74,"CW1","CL2-CW1",1,"Check",13,22,15,2,3,"AAC Schrader","Clavet2025","8-May-25",60,92,108,1,2250,6142,78.9,50.5,17.2,""
"218","Wheat",4085,16,"4085-CW1","CL1","CW1",75,"CW1","CL1-CW1",1,"Check",16,32,22,3,1,"AAC Schrader","Clavet2025","8-May-25",58,86,108,3,2214,6044,79,50,17.2,""
"219","Wheat",4425,5,"4425-CW1","CL2","CW1",76,"CW1","CL2-CW1",2,"Check",5,44,25,5,5,"AAC Schrader","Clavet2025","8-May-25",56,85,107,1,2399,6548,79.1,49.2,17.2,""
"220","Wheat",5007,14,"5007-CW1","CL1","CW1",77,"CW1","CL1-CW1",2,"Check",14,64,39,6,4,"AAC Schrader","Clavet2025","8-May-25",60,89,107,1,2072,5656,78.8,48.6,17.2,""
"221","Wheat",5027,7,"5027-CW1","CL3","CW1",78,"CW1","CL3-CW1",2,"Check",7,65,38,7,2,"AAC Schrader","Clavet2025","8-May-25",59,97,109,3,2948,8048,79.9,51.1,17.2,""
"222","Wheat",5128,13,"5128-CW1","CL1","CW1",79,"CW1","CL1-CW1",2,"Check",13,68,45,1,3,"AAC Schrader","Clavet2025","8-May-25",60,90,108,3,2235,6101,79.2,50.2,17.2,""
"223","Wheat",5373,8,"5373-CW1","CL3","CW1",80,"CW1","CL3-CW1",2,"Check",8,76,44,9,3,"AAC Schrader","Clavet2025","8-May-25",58,86,105,1,2154,5881,79,51.9,17.2,""
"224","Wheat",3527,27,"3527-CW1","CL3","CW1",81,"CW1","CL3-CW1",1,"Check",27,12,12,2,2,"AAC Schrader","Clavet2025","8-May-25",59,100,107,3,2522,6884,79.1,52.9,17.3,""
"225","Wheat",3681,1,"3681-CW1","CL1","CW1",82,"CW1","CL1-CW1",1,"Check",1,18,7,8,1,"AAC Schrader","Clavet2025","8-May-25",57,80,106,1,2272,6202,78.6,51,17.3,""
"226","Wheat",3857,4,"3857-CW1","CL2","CW1",83,"CW1","CL2-CW1",1,"Check",4,24,13,4,4,"AAC Schrader","Clavet2025","8-May-25",59,94,110,3,2723,7434,78.9,51.2,17.3,""
"227","Wheat",4493,13,"4493-CW1","CL1","CW1",84,"CW1","CL1-CW1",2,"Check",13,46,27,7,3,"AAC Schrader","Clavet2025","8-May-25",59,95,108,3,2447,6681,78.6,53.3,17.3,""
"228","Wheat",4690,30,"4690-CW1","CL3","CW1",85,"CW1","CL3-CW1",2,"Check",30,52,36,4,5,"AAC Schrader","Clavet2025","8-May-25",60,96,109,3,2369,6468,79.2,51.6,17.3,""
"229","Wheat",4905,5,"4905-CW1","CL1","CW1",86,"CW1","CL1-CW1",2,"Check",5,61,37,3,5,"AAC Schrader","Clavet2025","8-May-25",58,92,108,1,2400,6553,79.3,50.6,17.3,""
"230","Wheat",5056,25,"5056-CW1","CL1","CW1",87,"CW1","CL1-CW1",2,"Check",25,66,41,8,5,"AAC Schrader","Clavet2025","8-May-25",61,94,111,3,2799,7643,79.4,55.7,17.3,""
"231","Wheat",5064,17,"5064-CW1","CL1","CW1",88,"CW1","CL1-CW1",2,"Check",17,66,40,8,2,"AAC Schrader","Clavet2025","8-May-25",60,90,107,1,2408,6573,79.1,51.7,17.3,""
"232","Wheat",1703,18,"1703-CW1","CL2","CW1",144,"CW1","CL2-CW1",1,"Check",18,26,16,6,3,"AAC Schrader","Hunter2025","16-May-25",56,93,107,1,2416,8273,78.9,50,17.4,""
"233","Wheat",3368,13,"3368-CW1","CL1","CW1",89,"CW1","CL1-CW1",1,"Check",13,7,3,6,3,"AAC Schrader","Clavet2025","8-May-25",58,91,106,3,2301,6281,79,53.2,17.4,""
"234","Wheat",3684,4,"3684-CW1","CL3","CW1",90,"CW1","CL3-CW1",1,"Check",4,18,7,8,4,"AAC Schrader","Clavet2025","8-May-25",57,89,109,1,2104,5743,79,50.5,17.4,""
"235","Wheat",3798,3,"3798-CW1","CL1","CW1",91,"CW1","CL1-CW1",1,"Check",3,22,13,2,3,"AAC Schrader","Clavet2025","8-May-25",57,90,107,1,2592,7075,78.7,51.6,17.4,""
"236","Wheat",4006,26,"4006-CW1","CL1","CW1",92,"CW1","CL1-CW1",1,"Check",26,29,18,9,1,"AAC Schrader","Clavet2025","8-May-25",61,91,109,3,2298,6275,80.1,51.8,17.4,""
"237","Wheat",4019,22,"4019-CW1","CL1","CW1",93,"CW1","CL1-CW1",1,"Check",22,30,23,1,2,"AAC Schrader","Clavet2025","8-May-25",61,93,110,3,2741,7483,79.7,51,17.4,""
"238","Wheat",4176,16,"4176-CW1","CL3","CW1",94,"CW1","CL3-CW1",1,"Check",16,35,22,6,1,"AAC Schrader","Clavet2025","8-May-25",59,90,107,3,2303,6286,79.2,52.8,17.4,""
"239","Wheat",4226,6,"4226-CW1","CL1","CW1",95,"CW1","CL1-CW1",1,"Check",6,37,20,8,1,"AAC Schrader","Clavet2025","8-May-25",58,90,107,1,2530,6906,79,49.6,17.4,""
"240","Wheat",4325,25,"4325-CW1","CL2","CW1",96,"CW1","CL2-CW1",2,"Check",25,40,29,1,5,"AAC Schrader","Clavet2025","8-May-25",61,96,110,1,2686,7332,79.9,51.7,17.4,""
"241","Wheat",4379,19,"4379-CW1","CL2","CW1",97,"CW1","CL2-CW1",2,"Check",19,42,28,3,4,"AAC Schrader","Clavet2025","8-May-25",60,97,107,1,2765,7548,79.5,53.5,17.4,""
"242","Wheat",4401,20,"4401-CW1","CL1","CW1",98,"CW1","CL1-CW1",2,"Check",20,43,28,4,5,"AAC Schrader","Clavet2025","8-May-25",59,87,107,3,2544,6946,79.1,52.3,17.4,""
"243","Wheat",4448,28,"4448-CW1","CL1","CW1",99,"CW1","CL1-CW1",2,"Check",28,44,30,5,3,"AAC Schrader","Clavet2025","8-May-25",61,92,108,1,2262,6176,79,50.1,17.4,""
"244","Wheat",4608,8,"4608-CW1","CL2","CW1",100,"CW1","CL2-CW1",2,"Check",8,50,32,2,3,"AAC Schrader","Clavet2025","8-May-25",58,96,108,1,2059,5620,79,51.2,17.4,""
"245","Wheat",4728,8,"4728-CW1","CL1","CW1",101,"CW1","CL1-CW1",2,"Check",8,54,32,6,3,"AAC Schrader","Clavet2025","8-May-25",58,90,108,3,2502,6830,79.3,52.2,17.4,""
"246","Wheat",5196,5,"5196-CW1","CL2","CW1",102,"CW1","CL2-CW1",2,"Check",5,70,43,3,5,"AAC Schrader","Clavet2025","8-May-25",57,95,108,1,2555,6975,79,49.6,17.4,""
"247","Wheat",3263,3,"3263-CW1","CL1","CW1",103,"CW1","CL1-CW1",1,"Check",3,4,1,3,3,"AAC Schrader","Clavet2025","8-May-25",58,88,107,1,2615,7138,79.3,50.4,17.5,""
